100,1.12
150,1.50
200,1.89
250,2.28
300,2.64
350,3.02
400,3.42
450,3.79
500,4.16
550,4.50
600,4.48
650,5.18
700,5.52
750,5.86
800,6.20
850,6.54
900,6.88
950,7.22
1000,7.56
1050,7.90
1100,8.24
1150,8.58
1200,8.92
1250,9.26
1300,9.60
1350,9.94
1400,10.28
1450,10.62
1500,10.96
1550,11.30
1600,11.64
1650,11.98
1700,12.32
1750,12.66
1800,13.00
1850,13.34
1900,13.68
1950,14.02
2000,14.36
